workload_id,teacher_id,date,status,teaching_hours,num_classes,country
NGA_TCH_00000580_WL_026,NGA_TCH_00000580,2025-09-01 23:15:36.568750,Present,0.0,2.0,Nigeria
NGA_TCH_00002787_WL_033,NGA_TCH_00002787,2025-09-18 23:15:46.399839,Present,2.0,3.0,Nigeria
NGA_TCH_00000082_WL_014,NGA_TCH_00000082,2025-08-16 23:15:34.470639,Present,2.0,3.0,Nigeria
NGA_TCH_00001780_WL_001,NGA_TCH_00001780,2025-09-13 23:15:41.638078,Present,2.0,5.0,Nigeria
NGA_TCH_00001038_WL_042,NGA_TCH_00001038,2025-08-17 23:15:38.538644,Present,2.0,1.0,Nigeria
NGA_TCH_00000154_WL_020,NGA_TCH_00000154,2025-07-14 23:15:34.815110,Present,5.0,5.0,Nigeria
NGA_TCH_00000678_WL_012,NGA_TCH_00000678,2025-06-18 23:15:36.966740,Present,1.0,4.0,Nigeria
NGA_TCH_00000312_WL_005,NGA_TCH_00000312,2025-06-07 23:15:35.470034,Present,3.0,3.0,Nigeria
NGA_TCH_00000548_WL_019,NGA_TCH_00000548,2025-08-13 23:15:36.443086,Present,7.0,5.0,Nigeria
NGA_TCH_00000099_WL_029,NGA_TCH_00000099,2025-06-07 23:15:34.540321,Present,5.0,1.0,Nigeria
NGA_TCH_00000249_WL_035,NGA_TCH_00000249,2025-09-29 23:15:35.215410,Absent,0.0,0.0,Nigeria
NGA_TCH_00000161_WL_036,NGA_TCH_00000161,2025-07-13 23:15:34.847398,Present,6.0,1.0,Nigeria
NGA_TCH_00000944_WL_014,NGA_TCH_00000944,2025-06-20 23:15:38.150338,Absent,0.0,0.0,Nigeria
NGA_TCH_00001799_WL_013,NGA_TCH_00001799,2025-07-03 23:15:41.721917,Present,0.0,1.0,Nigeria
NGA_TCH_00002810_WL_033,NGA_TCH_00002810,2025-08-27 23:15:46.684105,Present,3.0,5.0,Nigeria
NGA_TCH_00000556_WL_032,NGA_TCH_00000556,2025-07-13 23:15:36.472634,Present,,1.0,Nigeria
NGA_TCH_00000310_WL_035,NGA_TCH_00000310,2025-07-12 23:15:35.462377,Present,3.0,3.0,Nigeria
NGA_TCH_00001708_WL_005,NGA_TCH_00001708,2025-06-27 23:15:41.354482,Present,,2.0,Nigeria
NGA_TCH_00001510_WL_006,NGA_TCH_00001510,2025-09-04 23:15:40.548346,Present,7.0,2.0,Nigeria
NGA_TCH_00001605_WL_034,NGA_TCH_00001605,2025-07-28 23:15:40.936874,Present,7.0,4.0,Nigeria
NGA_TCH_00001328_WL_024,NGA_TCH_00001328,2025-06-03 23:15:39.725938,Present,5.0,1.0,Nigeria
NGA_TCH_00001530_WL_016,NGA_TCH_00001530,2025-07-24 23:15:40.627331,Present,8.0,5.0,Nigeria
NGA_TCH_00001400_WL_012,NGA_TCH_00001400,2025-05-14 23:15:40.020040,Present,4.0,1.0,Nigeria
NGA_TCH_00001656_WL_012,NGA_TCH_00001656,2025-09-25 23:15:41.141977,Present,5.0,5.0,Nigeria
NGA_TCH_00001056_WL_003,NGA_TCH_00001056,2025-05-31 23:15:38.616603,Present,8.0,1.0,Nigeria
NGA_TCH_00000318_WL_012,NGA_TCH_00000318,2025-07-02 23:15:35.496083,Present,1.0,0.0,Nigeria
NGA_TCH_00002732_WL_014,NGA_TCH_00002732,2025-09-16 23:15:46.060686,Present,7.0,2.0,Nigeria
NGA_TCH_00000858_WL_005,NGA_TCH_00000858,2025-08-16 23:15:37.747686,Present,8.0,3.0,Nigeria
NGA_TCH_00000237_WL_009,NGA_TCH_00000237,2025-05-01 23:15:35.157758,Present,1.0,0.0,Nigeria
NGA_TCH_00002415_WL_010,NGA_TCH_00002415,2025-06-10 23:15:44.688893,Present,3.0,4.0,Nigeria
NGA_TCH_00001539_WL_010,NGA_TCH_00001539,2025-06-09 23:15:40.663051,Present,,1.0,Nigeria
NGA_TCH_00002518_WL_016,NGA_TCH_00002518,2025-07-11 23:15:45.147026,Present,4.0,,Nigeria
NGA_TCH_00000181_WL_009,NGA_TCH_00000181,2025-10-05 23:15:34.927433,On Leave,0.0,0.0,Nigeria
NGA_TCH_00001353_WL_018,NGA_TCH_00001353,2025-10-17 23:15:39.822432,Present,5.0,3.0,Nigeria
NGA_TCH_00000022_WL_010,NGA_TCH_00000022,2025-09-01 23:15:34.232148,Present,4.0,5.0,Nigeria
NGA_TCH_00002247_WL_024,NGA_TCH_00002247,2025-06-10 23:15:43.875410,Present,3.0,3.0,Nigeria
NGA_TCH_00002850_WL_041,NGA_TCH_00002850,2025-07-25 23:15:46.890653,Present,3.0,1.0,Nigeria
NGA_TCH_00001043_WL_011,NGA_TCH_00001043,2025-07-07 23:15:38.558147,Present,5.0,2.0,Nigeria
NGA_TCH_00001567_WL_021,NGA_TCH_00001567,2025-09-01 23:15:40.778282,Present,8.0,5.0,Nigeria
NGA_TCH_00002194_WL_006,NGA_TCH_00002194,2025-07-31 23:15:43.507801,Present,5.0,4.0,Nigeria
NGA_TCH_00002602_WL_001,NGA_TCH_00002602,2025-06-30 23:15:45.531865,Present,1.0,0.0,Nigeria
NGA_TCH_00001183_WL_013,NGA_TCH_00001183,2025-05-28 23:15:39.136109,On Leave,0.0,0.0,Nigeria
NGA_TCH_00001091_WL_021,NGA_TCH_00001091,2025-09-15 23:15:38.756773,On Leave,0.0,0.0,Nigeria
NGA_TCH_00001040_WL_026,NGA_TCH_00001040,2025-07-09 23:15:38.547508,On Leave,0.0,0.0,Nigeria
NGA_TCH_00000849_WL_020,NGA_TCH_00000849,2025-10-10 23:15:37.639954,Present,0.0,4.0,Nigeria
NGA_TCH_00000738_WL_038,NGA_TCH_00000738,2025-06-17 23:15:37.205876,Present,7.0,5.0,Nigeria
NGA_TCH_00001662_WL_022,NGA_TCH_00001662,2025-06-02 23:15:41.167496,Present,7.0,0.0,Nigeria
NGA_TCH_00001790_WL_041,NGA_TCH_00001790,2025-07-03 23:15:41.683400,Present,0.0,1.0,Nigeria
NGA_TCH_00000782_WL_012,NGA_TCH_00000782,2025-08-14 23:15:37.378042,Absent,0.0,0.0,Nigeria
NGA_TCH_00000252_WL_010,NGA_TCH_00000252,2025-10-07 23:15:35.226773,Present,2.0,5.0,
NGA_TCH_00000121_WL_001,NGA_TCH_00000121,2025-06-23 23:15:34.637166,Present,0.0,2.0,Nigeria
NGA_TCH_00002706_WL_033,NGA_TCH_00002706,2025-09-16 23:15:45.949964,Present,4.0,1.0,Nigeria
NGA_TCH_00000088_WL_016,NGA_TCH_00000088,2025-05-14 23:15:34.494459,Present,4.0,2.0,Nigeria
NGA_TCH_00002817_WL_003,NGA_TCH_00002817,2025-05-19 23:15:46.743573,Present,6.0,3.0,Nigeria
NGA_TCH_00002483_WL_046,NGA_TCH_00002483,2025-04-27 23:15:44.999561,Present,5.0,0.0,Nigeria
NGA_TCH_00001368_WL_017,NGA_TCH_00001368,2025-05-10 23:15:39.886001,Present,7.0,5.0,Nigeria
NGA_TCH_00000927_WL_010,NGA_TCH_00000927,2025-08-17 23:15:38.088329,Present,3.0,4.0,Nigeria
NGA_TCH_00001523_WL_024,NGA_TCH_00001523,2025-07-17 23:15:40.602376,Present,1.0,3.0,Nigeria
NGA_TCH_00002025_WL_002,NGA_TCH_00002025,2025-07-10 23:15:42.768606,On Leave,0.0,0.0,Nigeria
NGA_TCH_00002725_WL_010,NGA_TCH_00002725,2025-08-18 23:15:46.028925,Present,0.0,3.0,Nigeria
NGA_TCH_00002468_WL_025,NGA_TCH_00002468,2025-07-13 23:15:44.921152,Present,7.0,4.0,Nigeria
NGA_TCH_00001101_WL_024,NGA_TCH_00001101,2025-08-27 23:15:38.799246,Present,1.0,0.0,Nigeria
NGA_TCH_00002758_WL_026,NGA_TCH_00002758,2025-09-30 23:15:46.177068,Present,7.0,0.0,Nigeria
NGA_TCH_00001688_WL_011,NGA_TCH_00001688,2025-05-18 23:15:41.273527,Present,,0.0,Nigeria
NGA_TCH_00001543_WL_039,NGA_TCH_00001543,2025-05-05 23:15:40.683931,Present,0.0,1.0,Nigeria
NGA_TCH_00001833_WL_042,NGA_TCH_00001833,2025-08-06 23:15:41.847184,Present,3.0,1.0,Nigeria
NGA_TCH_00002013_WL_014,NGA_TCH_00002013,2025-08-04 23:15:42.718686,Present,3.0,4.0,Nigeria
NGA_TCH_00001967_WL_022,NGA_TCH_00001967,2025-09-05 23:15:42.497641,Present,3.0,1.0,Nigeria
NGA_TCH_00000334_WL_019,NGA_TCH_00000334,2025-10-08 23:15:35.562755,Present,5.0,4.0,Nigeria
NGA_TCH_00000228_WL_011,NGA_TCH_00000228,2025-10-06 23:15:35.113479,Present,4.0,4.0,Nigeria
NGA_TCH_00002085_WL_024,NGA_TCH_00002085,2025-08-03 23:15:43.039862,Present,5.0,3.0,Nigeria
NGA_TCH_00000127_WL_000,NGA_TCH_00000127,2025-05-05 23:15:34.658167,Present,1.0,1.0,Nigeria
NGA_TCH_00001913_WL_001,NGA_TCH_00001913,2025-08-04 23:15:42.247524,Present,7.0,0.0,Nigeria
NGA_TCH_00002743_WL_037,NGA_TCH_00002743,2025-08-12 23:15:46.114248,Present,0.0,3.0,Nigeria
NGA_TCH_00002542_WL_035,NGA_TCH_00002542,2025-09-27 23:15:45.262416,Present,5.0,2.0,Nigeria
NGA_TCH_00002170_WL_003,NGA_TCH_00002170,2025-10-04 23:15:43.400034,Present,8.0,1.0,Nigeria
NGA_TCH_00001041_WL_028,NGA_TCH_00001041,2025-09-20 23:15:38.550978,Present,8.0,3.0,Nigeria
NGA_TCH_00001437_WL_019,NGA_TCH_00001437,2025-05-25 23:15:40.174463,Present,0.0,2.0,Nigeria
NGA_TCH_00001726_WL_013,NGA_TCH_00001726,2025-10-05 23:15:41.429908,Present,7.0,1.0,Nigeria
NGA_TCH_00002844_WL_002,NGA_TCH_00002844,2025-07-06 23:15:46.863330,Present,7.0,0.0,Nigeria
NGA_TCH_00001068_WL_008,NGA_TCH_00001068,2025-07-15 23:15:38.661613,Present,3.0,0.0,Nigeria
NGA_TCH_00000525_WL_006,NGA_TCH_00000525,2025-09-25 23:15:36.350893,Present,0.0,4.0,Nigeria
NGA_TCH_00000196_WL_024,NGA_TCH_00000196,2025-09-19 23:15:34.982805,On Leave,0.0,0.0,Nigeria
NGA_TCH_00001759_WL_023,NGA_TCH_00001759,2025-10-05 23:15:41.555089,Present,0.0,1.0,Nigeria
NGA_TCH_00002190_WL_009,NGA_TCH_00002190,2025-07-25 23:15:43.489591,Present,4.0,1.0,Nigeria
NGA_TCH_00002038_WL_018,NGA_TCH_00002038,2025-09-22 23:15:42.834375,Present,4.0,2.0,Nigeria
NGA_TCH_00000863_WL_003,NGA_TCH_00000863,2025-08-06 23:15:37.788577,Present,7.0,1.0,Nigeria
NGA_TCH_00000974_WL_003,NGA_TCH_00000974,2025-07-24 23:15:38.264263,Present,0.0,1.0,Nigeria
NGA_TCH_00001702_WL_023,NGA_TCH_00001702,2025-06-22 23:15:41.332543,Present,2.0,3.0,Nigeria
NGA_TCH_00001439_WL_009,NGA_TCH_00001439,2025-06-15 23:15:40.181552,Training,0.0,0.0,Nigeria
NGA_TCH_00001750_WL_017,NGA_TCH_00001750,2025-10-12 23:15:41.515951,Present,6.0,1.0,Nigeria
NGA_TCH_00000335_WL_037,NGA_TCH_00000335,2025-07-21 23:15:35.570234,Present,7.0,0.0,Nigeria
NGA_TCH_00001878_WL_006,NGA_TCH_00001878,2025-05-21 23:15:42.055790,Present,1.0,1.0,Nigeria
NGA_TCH_00002084_WL_027,NGA_TCH_00002084,2025-09-29 23:15:43.035082,Present,6.0,4.0,Nigeria
NGA_TCH_00000909_WL_040,NGA_TCH_00000909,2025-04-28 23:15:38.013848,Present,0.0,5.0,Nigeria
NGA_TCH_00001796_WL_038,NGA_TCH_00001796,2025-08-21 23:15:41.710395,Present,6.0,5.0,
NGA_TCH_00000140_WL_001,NGA_TCH_00000140,2025-09-24 23:15:34.764081,Present,6.0,1.0,Nigeria
NGA_TCH_00001942_WL_012,NGA_TCH_00001942,2025-06-26 23:15:42.386668,Present,4.0,0.0,Nigeria
NGA_TCH_00000872_WL_039,NGA_TCH_00000872,2025-05-04 23:15:37.839017,Present,4.0,1.0,Nigeria
NGA_TCH_00002490_WL_002,NGA_TCH_00002490,2025-07-04 23:15:45.028601,Present,2.0,5.0,Nigeria
NGA_TCH_00002325_WL_028,NGA_TCH_00002325,2025-07-17 23:15:44.271623,Present,3.0,1.0,Nigeria
NGA_TCH_00001779_WL_020,NGA_TCH_00001779,2025-06-21 23:15:41.635711,Present,0.0,5.0,Nigeria
NGA_TCH_00002341_WL_028,NGA_TCH_00002341,2025-05-21 23:15:44.340283,Present,,5.0,Nigeria
NGA_TCH_00000831_WL_021,NGA_TCH_00000831,2025-10-06 23:15:37.569475,Present,4.0,0.0,Nigeria
NGA_TCH_00002299_WL_015,NGA_TCH_00002299,2025-09-30 23:15:44.158554,Present,0.0,3.0,Nigeria
NGA_TCH_00002567_WL_025,NGA_TCH_00002567,2025-05-22 23:15:45.382376,Present,5.0,3.0,Nigeria
NGA_TCH_00000961_WL_022,NGA_TCH_00000961,2025-05-23 23:15:38.220927,Present,8.0,0.0,Nigeria
NGA_TCH_00001871_WL_034,NGA_TCH_00001871,2025-10-08 23:15:42.028471,Present,1.0,5.0,Nigeria
NGA_TCH_00001995_WL_002,NGA_TCH_00001995,2025-07-14 23:15:42.633421,Present,3.0,4.0,Nigeria
NGA_TCH_00002572_WL_007,NGA_TCH_00002572,2025-10-14 23:15:45.404260,Present,6.0,0.0,Nigeria
NGA_TCH_00002054_WL_009,NGA_TCH_00002054,2025-06-20 23:15:42.901924,Present,6.0,1.0,Nigeria
NGA_TCH_00001859_WL_015,NGA_TCH_00001859,2025-06-24 23:15:41.964802,Present,6.0,3.0,Nigeria
NGA_TCH_00001073_WL_027,NGA_TCH_00001073,2025-06-04 23:15:38.683971,Present,8.0,1.0,Nigeria
NGA_TCH_00001165_WL_007,NGA_TCH_00001165,2025-09-30 23:15:39.065729,Present,5.0,0.0,Nigeria
NGA_TCH_00000587_WL_025,NGA_TCH_00000587,2025-06-15 23:15:36.601793,Present,8.0,5.0,Nigeria
NGA_TCH_00001024_WL_002,NGA_TCH_00001024,2025-04-25 23:15:38.480033,Present,5.0,1.0,Nigeria
NGA_TCH_00002758_WL_034,NGA_TCH_00002758,2025-08-22 23:15:46.177966,Present,4.0,0.0,Nigeria
NGA_TCH_00000522_WL_031,NGA_TCH_00000522,2025-09-24 23:15:36.338149,Present,2.0,4.0,Nigeria
NGA_TCH_00002161_WL_003,NGA_TCH_00002161,2025-07-05 23:15:43.352527,Present,2.0,5.0,Nigeria
NGA_TCH_00000151_WL_026,NGA_TCH_00000151,2025-10-09 23:15:34.806126,Training,0.0,0.0,Nigeria
NGA_TCH_00001885_WL_005,NGA_TCH_00001885,2025-07-17 23:15:42.086934,Absent,0.0,0.0,Nigeria
NGA_TCH_00000867_WL_013,NGA_TCH_00000867,2025-05-02 23:15:37.812710,Present,2.0,1.0,
NGA_TCH_00000378_WL_039,NGA_TCH_00000378,2025-06-18 23:15:35.740671,Present,5.0,4.0,Nigeria
NGA_TCH_00002423_WL_000,NGA_TCH_00002423,2025-06-24 23:15:44.720606,Present,4.0,0.0,Nigeria
NGA_TCH_00002589_WL_016,NGA_TCH_00002589,2025-08-07 23:15:45.478622,Present,7.0,5.0,Nigeria
NGA_TCH_00001055_WL_023,NGA_TCH_00001055,2025-06-01 23:15:38.613471,Present,7.0,0.0,Nigeria
NGA_TCH_00001384_WL_017,NGA_TCH_00001384,2025-06-14 23:15:39.949252,Present,7.0,1.0,Nigeria
NGA_TCH_00000227_WL_006,NGA_TCH_00000227,2025-09-04 23:15:35.109759,Present,6.0,0.0,Nigeria
NGA_TCH_00000782_WL_043,NGA_TCH_00000782,2025-08-17 23:15:37.381013,Present,,4.0,Nigeria
NGA_TCH_00001340_WL_000,NGA_TCH_00001340,2025-06-28 23:15:39.769824,Present,6.0,1.0,Nigeria
NGA_TCH_00001015_WL_006,NGA_TCH_00001015,2025-08-25 23:15:38.438028,Present,0.0,5.0,Nigeria
NGA_TCH_00000900_WL_042,NGA_TCH_00000900,2025-07-12 23:15:37.978833,Present,0.0,4.0,Nigeria
NGA_TCH_00001056_WL_019,NGA_TCH_00001056,2025-09-15 23:15:38.618309,Present,2.0,5.0,Nigeria
NGA_TCH_00000029_WL_023,NGA_TCH_00000029,2025-07-05 23:15:34.260888,Present,2.0,2.0,Nigeria
NGA_TCH_00002627_WL_030,NGA_TCH_00002627,2025-07-26 23:15:45.631031,On Leave,0.0,0.0,Nigeria
NGA_TCH_00002180_WL_020,NGA_TCH_00002180,2025-06-23 23:15:43.445464,Present,3.0,3.0,Nigeria
NGA_TCH_00002228_WL_032,NGA_TCH_00002228,2025-08-04 23:15:43.754386,Present,5.0,2.0,Nigeria
NGA_TCH_00002032_WL_045,NGA_TCH_00002032,2025-05-18 23:15:42.805761,Present,5.0,0.0,Nigeria
NGA_TCH_00002274_WL_001,NGA_TCH_00002274,2025-05-30 23:15:44.034832,Present,7.0,2.0,Nigeria
NGA_TCH_00002391_WL_006,NGA_TCH_00002391,2025-06-11 23:15:44.581323,Absent,0.0,0.0,Nigeria
NGA_TCH_00002814_WL_001,NGA_TCH_00002814,2025-05-14 23:15:46.727054,Present,7.0,0.0,Nigeria
NGA_TCH_00001505_WL_003,NGA_TCH_00001505,2025-09-22 23:15:40.529670,Present,6.0,5.0,Nigeria
NGA_TCH_00001746_WL_014,NGA_TCH_00001746,2025-07-31 23:15:41.500638,Present,4.0,3.0,Nigeria
NGA_TCH_00001188_WL_022,NGA_TCH_00001188,2025-08-21 23:15:39.158050,Training,0.0,0.0,Nigeria
NGA_TCH_00000391_WL_037,NGA_TCH_00000391,2025-09-06 23:15:35.788428,Present,6.0,3.0,Nigeria
NGA_TCH_00002017_WL_021,NGA_TCH_00002017,2025-09-04 23:15:42.736430,On Leave,0.0,0.0,Nigeria
NGA_TCH_00002794_WL_049,NGA_TCH_00002794,2025-08-16 23:15:46.428287,Present,7.0,1.0,Nigeria
NGA_TCH_00001322_WL_025,NGA_TCH_00001322,2025-09-17 23:15:39.702982,Training,0.0,0.0,Nigeria
NGA_TCH_00000938_WL_023,NGA_TCH_00000938,2025-08-28 23:15:38.128884,Present,7.0,3.0,
NGA_TCH_00002456_WL_009,NGA_TCH_00002456,2025-07-11 23:15:44.861925,Present,1.0,1.0,Nigeria
NGA_TCH_00001879_WL_016,NGA_TCH_00001879,2025-09-03 23:15:42.062391,Present,7.0,3.0,Nigeria
NGA_TCH_00001997_WL_030,NGA_TCH_00001997,2025-10-02 23:15:42.646931,Present,,0.0,Nigeria
NGA_TCH_00001791_WL_042,NGA_TCH_00001791,2025-08-26 23:15:41.688459,Present,7.0,5.0,Nigeria
NGA_TCH_00002622_WL_024,NGA_TCH_00002622,2025-09-07 23:15:45.614516,Present,5.0,1.0,Nigeria
NGA_TCH_00000581_WL_019,NGA_TCH_00000581,2025-05-11 23:15:36.572747,Present,6.0,1.0,Nigeria
NGA_TCH_00001301_WL_008,NGA_TCH_00001301,2025-08-12 23:15:39.622971,On Leave,,0.0,Nigeria
NGA_TCH_00002392_WL_002,NGA_TCH_00002392,2025-05-14 23:15:44.585844,Present,0.0,4.0,Nigeria
NGA_TCH_00000802_WL_009,NGA_TCH_00000802,2025-05-02 23:15:37.459558,Present,3.0,4.0,Nigeria
NGA_TCH_00000763_WL_007,NGA_TCH_00000763,2025-06-11 23:15:37.307522,Present,5.0,0.0,Nigeria
NGA_TCH_00000098_WL_026,NGA_TCH_00000098,2025-07-05 23:15:34.536593,Absent,0.0,0.0,Nigeria
NGA_TCH_00000322_WL_023,NGA_TCH_00000322,2025-04-27 23:15:35.513896,Absent,0.0,0.0,Nigeria
NGA_TCH_00000557_WL_024,NGA_TCH_00000557,2025-07-13 23:15:36.477383,Present,3.0,5.0,Nigeria
NGA_TCH_00000274_WL_011,NGA_TCH_00000274,2025-07-31 23:15:35.313957,Present,6.0,2.0,Nigeria
NGA_TCH_00001113_WL_040,NGA_TCH_00001113,2025-09-10 23:15:38.844130,Present,8.0,1.0,Nigeria
NGA_TCH_00000679_WL_005,NGA_TCH_00000679,2025-05-02 23:15:36.971184,Present,5.0,3.0,
NGA_TCH_00000396_WL_025,NGA_TCH_00000396,2025-06-14 23:15:35.803636,Present,8.0,3.0,Nigeria
NGA_TCH_00002314_WL_000,NGA_TCH_00002314,2025-10-09 23:15:44.220018,Present,6.0,5.0,Nigeria
NGA_TCH_00000654_WL_008,NGA_TCH_00000654,2025-08-07 23:15:36.868512,On Leave,0.0,0.0,Nigeria
NGA_TCH_00000495_WL_026,NGA_TCH_00000495,2025-08-26 23:15:36.223131,Present,7.0,3.0,Nigeria
NGA_TCH_00000921_WL_024,NGA_TCH_00000921,2025-07-24 23:15:38.065919,Present,4.0,4.0,Nigeria
NGA_TCH_00001570_WL_018,NGA_TCH_00001570,2025-09-15 23:15:40.792500,On Leave,0.0,0.0,Nigeria
NGA_TCH_00000411_WL_015,NGA_TCH_00000411,2025-10-15 23:15:35.872433,Absent,0.0,0.0,Nigeria
NGA_TCH_00000765_WL_000,NGA_TCH_00000765,2025-09-21 23:15:37.315178,Present,8.0,1.0,Nigeria
NGA_TCH_00001244_WL_023,NGA_TCH_00001244,2025-07-12 23:15:39.389478,Present,6.0,5.0,Nigeria
NGA_TCH_00001209_WL_025,NGA_TCH_00001209,2025-10-18 23:15:39.244243,Present,4.0,3.0,Nigeria
NGA_TCH_00000657_WL_006,NGA_TCH_00000657,2025-10-13 23:15:36.880214,Present,7.0,3.0,Nigeria
NGA_TCH_00000464_WL_011,NGA_TCH_00000464,2025-06-30 23:15:36.085873,Present,8.0,4.0,Nigeria
NGA_TCH_00000893_WL_007,NGA_TCH_00000893,2025-06-24 23:15:37.948033,Absent,0.0,0.0,Nigeria
NGA_TCH_00000935_WL_020,NGA_TCH_00000935,2025-05-01 23:15:38.117648,Training,0.0,0.0,Nigeria
NGA_TCH_00002539_WL_012,NGA_TCH_00002539,2025-10-06 23:15:45.247316,Present,8.0,0.0,Nigeria
NGA_TCH_00000332_WL_004,NGA_TCH_00000332,2025-05-30 23:15:35.552728,Present,6.0,4.0,Nigeria
NGA_TCH_00001538_WL_035,NGA_TCH_00001538,2025-09-29 23:15:40.661185,Present,5.0,0.0,Nigeria
NGA_TCH_00001897_WL_016,NGA_TCH_00001897,2025-08-21 23:15:42.146624,Present,5.0,1.0,Nigeria
NGA_TCH_00001769_WL_001,NGA_TCH_00001769,2025-06-09 23:15:41.591585,Present,3.0,,Nigeria
NGA_TCH_00002409_WL_011,NGA_TCH_00002409,2025-05-13 23:15:44.664703,Present,2.0,1.0,Nigeria
NGA_TCH_00002700_WL_020,NGA_TCH_00002700,2025-07-10 23:15:45.925836,Present,4.0,2.0,Nigeria
NGA_TCH_00001859_WL_018,NGA_TCH_00001859,2025-07-21 23:15:41.965094,Present,1.0,1.0,Nigeria
NGA_TCH_00002489_WL_022,NGA_TCH_00002489,2025-07-10 23:15:45.028078,Present,7.0,5.0,Nigeria
NGA_TCH_00002502_WL_018,NGA_TCH_00002502,2025-09-07 23:15:45.084254,Present,2.0,0.0,Nigeria
NGA_TCH_00002225_WL_016,NGA_TCH_00002225,2025-10-12 23:15:43.687214,Present,3.0,2.0,Nigeria
NGA_TCH_00000175_WL_025,NGA_TCH_00000175,2025-05-08 23:15:34.905366,Present,3.0,0.0,Nigeria
NGA_TCH_00001974_WL_020,NGA_TCH_00001974,2025-05-13 23:15:42.530904,Present,8.0,0.0,Nigeria
NGA_TCH_00000334_WL_014,NGA_TCH_00000334,2025-05-13 23:15:35.562262,Present,5.0,2.0,Nigeria
NGA_TCH_00002639_WL_018,NGA_TCH_00002639,2025-05-07 23:15:45.678887,Absent,0.0,0.0,Nigeria
NGA_TCH_00002342_WL_019,NGA_TCH_00002342,2025-07-01 23:15:44.346133,Present,5.0,2.0,Nigeria
NGA_TCH_00001807_WL_029,NGA_TCH_00001807,2025-07-05 23:15:41.752695,Present,8.0,2.0,Nigeria
NGA_TCH_00000066_WL_022,NGA_TCH_00000066,2025-08-26 23:15:34.410331,Present,0.0,4.0,Nigeria
NGA_TCH_00001783_WL_019,NGA_TCH_00001783,2025-05-29 23:15:41.652855,Present,6.0,4.0,Nigeria
NGA_TCH_00001518_WL_024,NGA_TCH_00001518,2025-09-18 23:15:40.582736,Absent,0.0,0.0,Nigeria
NGA_TCH_00002570_WL_018,NGA_TCH_00002570,2025-08-24 23:15:45.396688,Present,3.0,3.0,Nigeria
NGA_TCH_00000153_WL_004,NGA_TCH_00000153,2025-08-08 23:15:34.811242,Present,8.0,5.0,Nigeria
NGA_TCH_00002781_WL_034,NGA_TCH_00002781,2025-07-17 23:15:46.371175,Present,8.0,2.0,Nigeria
NGA_TCH_00001175_WL_013,NGA_TCH_00001175,2025-05-24 23:15:39.103517,Present,2.0,4.0,Nigeria
NGA_TCH_00002055_WL_007,NGA_TCH_00002055,2025-05-17 23:15:42.905825,Present,5.0,5.0,Nigeria
NGA_TCH_00002031_WL_008,NGA_TCH_00002031,2025-08-06 23:15:42.798365,On Leave,0.0,0.0,Nigeria
NGA_TCH_00000481_WL_009,NGA_TCH_00000481,2025-09-16 23:15:36.155646,Training,0.0,0.0,Nigeria
NGA_TCH_00001199_WL_002,NGA_TCH_00001199,2025-07-14 23:15:39.201562,Present,7.0,5.0,Nigeria
NGA_TCH_00002423_WL_011,NGA_TCH_00002423,2025-07-03 23:15:44.721703,Present,6.0,3.0,Nigeria
NGA_TCH_00000585_WL_022,NGA_TCH_00000585,2025-05-03 23:15:36.591781,Present,7.0,4.0,Nigeria
NGA_TCH_00000969_WL_003,NGA_TCH_00000969,2025-10-05 23:15:38.248619,Present,2.0,3.0,Nigeria
NGA_TCH_00000658_WL_003,NGA_TCH_00000658,2025-05-24 23:15:36.883674,Present,5.0,1.0,Nigeria
NGA_TCH_00002517_WL_002,NGA_TCH_00002517,2025-08-17 23:15:45.140964,Present,5.0,5.0,Nigeria
NGA_TCH_00001306_WL_015,NGA_TCH_00001306,2025-09-03 23:15:39.642013,Present,4.0,2.0,Nigeria
NGA_TCH_00000412_WL_040,NGA_TCH_00000412,2025-06-23 23:15:35.879168,Present,5.0,2.0,Nigeria
NGA_TCH_00002794_WL_043,NGA_TCH_00002794,2025-09-29 23:15:46.427659,Present,0.0,3.0,Nigeria
NGA_TCH_00002347_WL_005,NGA_TCH_00002347,2025-08-19 23:15:44.365103,Present,4.0,3.0,Nigeria
NGA_TCH_00001009_WL_021,NGA_TCH_00001009,2025-08-28 23:15:38.412022,On Leave,0.0,0.0,Nigeria
NGA_TCH_00002013_WL_027,NGA_TCH_00002013,2025-07-26 23:15:42.719965,Present,1.0,2.0,Nigeria
NGA_TCH_00001031_WL_001,NGA_TCH_00001031,2025-07-24 23:15:38.506513,Present,0.0,4.0,Nigeria
NGA_TCH_00000098_WL_027,NGA_TCH_00000098,2025-10-12 23:15:34.536682,Present,1.0,5.0,Nigeria
NGA_TCH_00000603_WL_003,NGA_TCH_00000603,2025-09-12 23:15:36.664052,Absent,0.0,0.0,Nigeria
NGA_TCH_00002484_WL_018,NGA_TCH_00002484,2025-08-10 23:15:45.002522,Present,6.0,0.0,Nigeria
NGA_TCH_00002249_WL_034,NGA_TCH_00002249,2025-09-18 23:15:43.889522,Present,8.0,1.0,Nigeria
NGA_TCH_00002197_WL_001,NGA_TCH_00002197,2025-05-17 23:15:43.522902,Present,7.0,1.0,Nigeria
NGA_TCH_00000906_WL_012,NGA_TCH_00000906,2025-10-06 23:15:38.002991,Present,5.0,2.0,Nigeria
